company_id,group_id,currency,as_of,score,base_health,L,L_bank,C,C_bank,D,momentum,growth_quality,fragility,liquidity_points,collections_points,debt_points,momentum_points,growth_points,fragility_points,clipping_points,raw_score,erp_collection_adjustment_points,bank_quality,confidence_index,data_confidence_index,erp_weight_used,erp_growth_weight_used,erp_used,cash_known,cash_used,commitments_known,dso_change_known,hhi_used,liquidity_available,collections_available,debt_service_observed,fragility_evidence,history_ready,momentum_ready,observed_months,bank_base_health,monthly_flow_margin,monthly_data_quality,flow_margin_available,is_prior,state,state_eligible,state_provisional,state_quality,health_band,state_evaluation_reason,seasonality_available,annual_pattern_match
COMP_0001,GROUP_0147,EUR,2025-08-01,52.648204110250916,55.25,0.5,0.5,0.675,0.5,0.5,0.0,0.09967215360466829,0.39997860142213726,25.0,20.25,10.0,0.0,0.5980329216280097,-3.199828811377098,0.0,52.648204110250916,5.250000000000002,0.0,0.0,0.0,0.4,0.4,True,False,False,False,True,True,False,True,False,False,False,False,0,50.0,0.0,0.0,False,False,EVALUACION_PENDIENTE,False,True,0.0,COBERTURA_LIMITADA,historia_comparable_insuficiente,False,False
COMP_0001,GROUP_0147,EUR,2025-09-01,51.80543909646263,54.50590551181102,0.5,0.5,0.6501968503937008,0.5,0.5,0.0,0.0823709660908601,0.3993365264866938,25.0,19.505905511811022,10.0,0.0,0.49422579654516063,-3.1946922118935506,0.0,51.80543909646263,4.505905511811024,0.0,0.0,0.0,0.34330708661417325,0.34330708661417325,True,False,False,False,True,True,False,True,False,False,False,False,0,50.0,0.0,0.0,False,False,EVALUACION_PENDIENTE,False,True,0.0,COBERTURA_LIMITADA,historia_comparable_insuficiente,False,False
COMP_0001,GROUP_0147,EUR,2025-10-01,51.863240052743,54.59827586206896,0.5,0.5,0.6532758620689655,0.5,0.5,0.0,0.0767614645871511,0.39945057460610855,25.0,19.598275862068963,10.0,0.0,0.46056878752290653,-3.1956045968488684,0.0,51.863240052743,4.598275862068965,0.0,0.0,0.0,0.3503448275862069,0.3503448275862069,True,False,False,False,True,True,False,True,False,False,False,False,0,50.0,0.0,0.0,False,False,EVALUACION_PENDIENTE,False,True,0.0,COBERTURA_LIMITADA,historia_comparable_insuficiente,False,False
COMP_0001,GROUP_0147,EUR,2025-11-01,51.47947084718407,54.673780487804876,0.5,0.5,0.6557926829268292,0.5,0.5,0.0,0.0,0.39928870507760134,25.0,19.673780487804876,10.0,0.0,0.0,-3.1943096406208107,0.0,51.47947084718407,4.673780487804877,0.0,0.0,0.0,0.3560975609756098,0.3560975609756098,True,False,False,False,True,True,False,True,False,False,False,False,0,50.0,0.0,0.0,False,False,EVALUACION_PENDIENTE,False,True,0.0,COBERTURA_LIMITADA,historia_comparable_insuficiente,False,False
COMP_0001,GROUP_0147,EUR,2025-12-01,51.65870414383435,54.6875,0.5,0.5,0.65625,0.5,0.5,0.0,0.028534023972392433,0.4,25.0,19.6875,10.0,0.0,0.1712041438343546,-3.2,0.0,51.65870414383435,4.6875,0.0,0.0,0.0,0.3571428571428572,0.3571428571428572,True,False,False,False,True,True,False,True,False,False,False,False,0,50.0,0.0,0.0,False,False,EVALUACION_PENDIENTE,False,True,0.0,COBERTURA_LIMITADA,historia_comparable_insuficiente,False,False
COMP_0001,GROUP_0147,EUR,2026-01-01,51.5043943725897,54.70375722543352,0.5,0.5,0.6567919075144508,0.5,0.5,0.0,0.0,0.39992035660547737,25.0,19.703757225433524,10.0,0.0,0.0,-3.199362852843819,0.0,51.5043943725897,4.703757225433525,0.0,0.0,0.0,0.35838150289017345,0.35838150289017345,True,False,False,False,True,True,False,True,False,False,False,False,0,50.0,0.0,0.0,False,False,EVALUACION_PENDIENTE,False,True,0.0,COBERTURA_LIMITADA,historia_comparable_insuficiente,False,False
COMP_0001,GROUP_0147,EUR,2026-02-01,78.5985477144496,81.79781969385189,0.9820137900379085,0.9820137900379085,0.7565710063985488,0.6545084971874737,0.5,0.0,0.0,0.39990899742528685,49.100689501895424,22.697130191956465,10.0,0.0,0.0,-3.199271979402295,0.0,78.5985477144496,3.061875276332252,0.3333333333333333,5.5555555555555545,5.5555555555555545,0.36065573770491804,0.36065573770491804,True,False,False,False,True,True,True,True,False,True,False,False,1,78.73594441751963,1.0,1.0,True,False,EVALUACION_PENDIENTE,False,True,0.0,COBERTURA_LIMITADA,historia_comparable_insuficiente,False,False
COMP_0001,GROUP_0147,EUR,2026-03-01,58.860981540732304,62.056713554821144,0.5847593141203112,0.5847593141203112,0.7606249282935196,0.6601343292615947,0.5,0.0,0.0,0.3994665017611052,29.23796570601556,22.818747848805586,10.0,0.0,0.0,-3.1957320140888417,0.0,58.860981540732304,3.0147179709577476,0.6666666666666666,22.222222222222218,22.222222222222218,0.362303664921466,0.362303664921466,True,False,False,False,True,True,True,True,False,True,False,False,2,59.041995583863404,0.06365241133048294,1.0,True,False,EVALUACION_PENDIENTE,False,True,0.0,INTERMEDIA,historia_comparable_insuficiente,False,False
COMP_0001,GROUP_0147,EUR,2026-04-01,56.832932597288114,61.13172190179914,0.5488524527598521,0.5488524527598521,0.7899449370396817,0.705429830555368,0.4995375576308041,0.0,0.10177978281648273,0.6136835001762402,27.442622637992603,23.69834811119045,9.990751152616081,0.0,0.6106786968988964,-4.9094680014099215,0.0,56.832932597288114,2.535453194529411,1.0,50.0,50.0,0.3641791044776119,0.3641791044776119,True,False,False,False,True,True,True,True,True,True,False,False,3,58.59626870726973,-0.012694668031572902,1.0,True,False,EVALUACION_PENDIENTE,False,True,0.0,INTERMEDIA,historia_comparable_insuficiente,False,False
COMP_0001,GROUP_0147,EUR,2026-05-01,53.71756205851417,56.71699608623392,0.4472610677732452,0.4472610677732452,0.8120477332412258,0.7398697167498762,0.49962553501674467,0.0,0.27539709560736425,0.581477075170492,22.36305338866226,24.361431997236775,9.992510700334893,0.0,1.6523825736441855,-4.651816601363936,0.0,53.71756205851417,2.1653404947404873,1.0,66.66666666666666,66.66666666666666,0.3652173913043478,0.3652173913043478,True,False,False,False,True,True,True,True,True,True,False,False,4,54.55165559149344,-0.2789865694175517,1.0,True,False,EVALUACION_PENDIENTE,False,True,0.3333333333333333,INTERMEDIA,historia_comparable_insuficiente,False,False
COMP_0001,GROUP_0147,EUR,2026-06-01,58.95460744798217,61.090933856512336,0.5277699851308495,0.5277699851308495,0.8236082184230719,0.761396551760283,0.49970940236388495,0.0,0.3817422101677325,0.553347458692071,26.388499256542474,24.708246552692156,9.9941880472777,0.0,2.290453261006395,-4.426779669536568,0.0,58.95460744798217,1.8663499998836663,1.0,83.33333333333334,83.33333333333334,0.3668202764976959,0.3668202764976959,True,False,False,False,True,True,True,True,True,True,False,False,5,59.22458385662866,0.18025162240183232,1.0,True,False,EVALUACION_PENDIENTE,False,True,0.6666666666666666,INTERMEDIA,historia_comparable_insuficiente,False,False
COMP_0001,GROUP_0147,EUR,2026-07-01,49.79450397071434,53.22539653269248,0.4020968572535871,0.4020968572535871,0.7709323456914978,0.7622684044828254,0.49962916496340964,0.0,0.21150796779077044,0.5874925460903455,20.104842862679355,23.127970370744933,9.992583299268192,0.0,1.2690478067446227,-4.699940368722764,0.0,49.79450397071434,0.25991823626017263,1.0,100.0,100.0,0.36800000000000005,0.36800000000000005,True,False,False,False,True,True,True,True,True,True,True,False,6,52.96547829643231,-0.9628238609023411,1.0,True,False,EVALUACION_PENDIENTE,False,True,1.0,INTERMEDIA,historia_comparable_insuficiente,False,False
COMP_0001,GROUP_0147,EUR,2026-08-01,52.044573034869146,54.7927202247493,0.4614819988810606,0.4614819988810606,0.7241265294944034,0.8019472643875447,0.4997412197932086,0.0,0.3944514729979455,0.6393570034834789,23.07409994405303,21.7237958848321,9.994824395864173,0.0,2.366708837987673,-5.114856027867831,0.0,52.044573034869146,-2.33462204679424,1.0,100.0,100.0,0.36923076923076925,0.36923076923076925,True,False,False,False,True,True,True,True,True,True,True,False,7,57.12734227154355,-0.043122179163172875,1.0,True,False,EVALUACION_PENDIENTE,False,True,1.0,INTERMEDIA,historia_comparable_insuficiente,False,False
COMP_0001,GROUP_0147,EUR,2026-09-01,47.24005299125782,51.9035280182009,0.434735519061284,0.434735519061284,0.672417326928469,0.8029165966192223,0.49971161286413146,0.0,0.11549745753175282,0.6695574715166995,21.7367759530642,20.17251980785407,9.99423225728263,0.0,0.6929847451905169,-5.356459772133596,0.0,47.24005299125782,-3.9149780907225997,1.0,100.0,100.0,0.3697478991596639,0.3697478991596639,True,False,False,False,True,True,True,True,True,True,True,False,8,55.81850610892349,0.15804897560333458,1.0,True,False,EVALUACION_PENDIENTE,False,True,1.0,INTERMEDIA,historia_comparable_insuficiente,False,False
COMP_0002,GROUP_0125,EUR,2024-10-01,50.0,50.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,25.0,15.0,10.0,0.0,0.0,-0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1,50.0,0.3398477698342103,1.0,True,True,EVALUACION_PENDIENTE,False,True,0.0,SIN_EVIDENCIA,sin_evidencia,False,False
COMP_0002,GROUP_0125,EUR,2024-11-01,50.0,50.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,25.0,15.0,10.0,0.0,0.0,-0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,2,50.0,0.3133784196687207,1.0,True,True,EVALUACION_PENDIENTE,False,True,0.0,SIN_EVIDENCIA,sin_evidencia,False,False
COMP_0002,GROUP_0125,EUR,2024-12-01,62.17026043088033,62.66634061622113,0.6033268123244225,0.6033268123244225,0.75,0.75,0.5,0.0,0.0,0.06201002316759885,30.166340616221127,22.5,10.0,0.0,0.0,-0.4960801853407908,0.0,62.17026043088033,0.0,1.0,50.0,50.0,0.0,0.0,False,False,False,False,False,False,True,True,False,True,False,False,3,62.66634061622113,-0.40251832536741244,1.0,True,False,EVALUACION_PENDIENTE,False,True,0.0,INTERMEDIA,historia_comparable_insuficiente,False,False
COMP_0002,GROUP_0125,EUR,2025-01-01,56.916248737588866,56.965986799116024,0.4893197359823204,0.4893197359823204,0.75,0.75,0.5,0.0,0.0,0.006217257690895095,24.46598679911602,22.5,10.0,0.0,0.0,-0.04973806152716076,0.0,56.916248737588866,0.0,1.0,66.66666666666666,66.66666666666666,0.0,0.0,False,False,False,False,False,False,True,True,False,True,False,False,4,56.96598679911602,-0.1373847377085368,1.0,True,False,EVALUACION_PENDIENTE,False,True,0.0,INTERMEDIA,historia_comparable_insuficiente,False,False
COMP_0002,GROUP_0125,EUR,2025-02-01,52.860490368187726,52.9044561705413,0.40810271242216484,0.40810271242216484,0.75,0.75,0.49996602747165303,0.0,0.0,0.0054957252941972845,20.405135621108244,22.5,9.99932054943306,0.0,0.0,-0.043965802353578276,0.0,52.860490368187726,0.0,1.0,83.33333333333334,83.33333333333334,0.0,0.0,False,False,False,False,False,False,True,True,True,True,False,False,5,52.904456170541295,0.08505872041420713,1.0,True,False,EVALUACION_PENDIENTE,False,True,0.0,INTERMEDIA,historia_comparable_insuficiente,False,False
COMP_0002,GROUP_0125,EUR,2025-03-01,60.069326083424755,57.50427007744581,0.45935220420555245,0.45935220420555245,0.8179096379353603,0.8179096379353603,0.4999685364553687,0.0,0.43073532653120916,0.0024194941510390366,22.967610210277623,24.53728913806081,9.999370729107374,0.0,2.584411959187255,-0.019355953208312293,0.0,60.069326083424755,0.0,1.0,100.0,100.0,0.0,0.0,False,False,False,False,False,False,True,True,True,True,True,False,6,57.50427007744581,-0.11650551980358038,1.0,True,False,EVALUACION_PENDIENTE,False,True,1.0,INTERMEDIA,historia_comparable_insuficiente,False,False
COMP_0002,GROUP_0125,EUR,2025-04-01,63.44783889610224,63.59324362332704,0.5646417478764744,0.5646417478764744,0.845394418546418,0.845394418546418,0.4999661836555392,0.0,0.0,0.018175590903099836,28.23208739382372,25.36183255639254,9.999323673110784,0.0,0.0,-0.1454047272247987,0.0,63.44783889610224,0.0,1.0,100.0,100.0,0.0,0.0,False,False,False,False,False,False,True,True,True,True,True,False,7,63.593243623327034,0.19727295380326385,1.0,True,False,EVALUACION_PENDIENTE,False,True,1.0,INTERMEDIA,historia_comparable_insuficiente,False,False
COMP_0002,GROUP_0125,EUR,2025-05-01,64.11601641750394,63.53012805800212,0.5650106950269163,0.5650106950269163,0.8426531102218768,0.8426531102218768,0.5,0.0,0.1204108501344066,0.01707209266307852,28.250534751345814,25.279593306656306,10.0,0.0,0.7224651008064396,-0.13657674130462816,0.0,64.11601641750394,0.0,1.0,100.0,100.0,0.0,0.0,False,False,False,False,False,False,True,True,False,True,True,False,8,63.53012805800212,0.08342225462455133,1.0,True,False,EVALUACION_PENDIENTE,False,True,1.0,INTERMEDIA,historia_comparable_insuficiente,False,False
COMP_0002,GROUP_0125,EUR,2025-06-01,65.30866603338292,65.30866603338292,0.6172376631634433,0.6172376631634433,0.8148927625070251,0.8148927625070251,0.5,0.0,0.0,0.0,30.861883158172166,24.446782875210754,10.0,0.0,0.0,-0.0,0.0,65.30866603338292,0.0,0.6666666666666666,66.66666666666666,66.66666666666666,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,8,65.3086660333829,0.0,0.0,False,False,EVALUACION_PENDIENTE,False,True,0.6666666666666666,INTERMEDIA,historia_comparable_insuficiente,False,False
COMP_0002,GROUP_0125,EUR,2025-07-01,62.24670625294376,62.24670625294376,0.582656700208199,0.582656700208199,0.7704623747511269,0.7704623747511269,0.5,0.0,0.0,0.0,29.132835010409952,23.113871242533808,10.0,0.0,0.0,-0.0,0.0,62.24670625294376,0.0,0.3333333333333333,33.33333333333333,33.33333333333333,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,8,62.24670625294376,0.0,0.0,False,False,EVALUACION_PENDIENTE,False,True,0.3333333333333333,COBERTURA_LIMITADA,historia_comparable_insuficiente,False,False
COMP_0002,GROUP_0125,EUR,2025-08-01,50.0,49.38396621068689,0.5,0.5,0.4794655403562297,0.4794655403562297,0.5,0.0,0.0,0.0,25.0,14.383966210686891,10.0,0.0,0.0,-0.0,0.6160337893131071,49.38396621068689,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,8,49.38396621068689,0.0,0.0,False,True,EVALUACION_PENDIENTE,False,True,0.0,SIN_EVIDENCIA,sin_evidencia,False,False
COMP_0002,GROUP_0125,EUR,2025-09-01,50.0,48.45048339042346,0.5,0.5,0.44834944634744867,0.44834944634744867,0.5,0.0,0.0,0.0,25.0,13.45048339042346,10.0,0.0,0.0,-0.0,1.5495166095765427,48.45048339042346,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,8,48.45048339042346,0.0,0.0,False,True,EVALUACION_PENDIENTE,False,True,0.0,SIN_EVIDENCIA,sin_evidencia,False,False
COMP_0002,GROUP_0125,EUR,2025-10-01,50.0,47.135254915624216,0.5,0.5,0.4045084971874737,0.4045084971874737,0.5,0.0,0.0,0.0,25.0,12.135254915624213,10.0,0.0,0.0,-0.0,2.864745084375784,47.135254915624216,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,8,47.135254915624216,0.0,0.0,False,True,EVALUACION_PENDIENTE,False,True,0.0,SIN_EVIDENCIA,sin_evidencia,False,False
COMP_0002,GROUP_0125,EUR,2025-11-01,50.0,50.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,25.0,15.0,10.0,0.0,0.0,-0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,8,50.0,0.0,0.0,False,True,EVALUACION_PENDIENTE,False,True,0.0,SIN_EVIDENCIA,sin_evidencia,False,False
COMP_0002,GROUP_0125,EUR,2025-12-01,50.0,50.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,25.0,15.0,10.0,0.0,0.0,-0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,8,50.0,0.0,0.0,False,True,EVALUACION_PENDIENTE,False,True,0.0,SIN_EVIDENCIA,sin_evidencia,False,False
COMP_0002,GROUP_0125,EUR,2026-01-01,50.0,50.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,25.0,15.0,10.0,0.0,0.0,-0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,8,50.0,0.0,0.0,False,True,EVALUACION_PENDIENTE,False,True,0.0,SIN_EVIDENCIA,sin_evidencia,False,False
COMP_0002,GROUP_0125,EUR,2026-02-01,50.0,50.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,25.0,15.0,10.0,0.0,0.0,-0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,8,50.0,0.0,0.0,False,True,EVALUACION_PENDIENTE,False,True,0.0,SIN_EVIDENCIA,sin_evidencia,False,False
COMP_0002,GROUP_0125,EUR,2026-03-01,50.0,50.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,25.0,15.0,10.0,0.0,0.0,-0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,8,50.0,0.0,0.0,False,True,EVALUACION_PENDIENTE,False,True,0.0,SIN_EVIDENCIA,sin_evidencia,False,False
COMP_0002,GROUP_0125,EUR,2026-04-01,50.0,50.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,25.0,15.0,10.0,0.0,0.0,-0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,8,50.0,0.0,0.0,False,True,EVALUACION_PENDIENTE,False,True,0.0,SIN_EVIDENCIA,sin_evidencia,False,False
COMP_0002,GROUP_0125,EUR,2026-05-01,50.0,50.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,25.0,15.0,10.0,0.0,0.0,-0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,8,50.0,0.0,0.0,False,True,EVALUACION_PENDIENTE,False,True,0.0,SIN_EVIDENCIA,sin_evidencia,False,False
COMP_0002,GROUP_0125,EUR,2026-06-01,50.0,50.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,25.0,15.0,10.0,0.0,0.0,-0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,8,50.0,0.0,0.0,False,True,EVALUACION_PENDIENTE,False,True,0.0,SIN_EVIDENCIA,sin_evidencia,False,False
COMP_0002,GROUP_0125,EUR,2026-07-01,50.0,50.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,25.0,15.0,10.0,0.0,0.0,-0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,8,50.0,0.0,0.0,False,True,EVALUACION_PENDIENTE,False,True,0.0,SIN_EVIDENCIA,sin_evidencia,False,False
COMP_0002,GROUP_0125,EUR,2026-08-01,50.0,50.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,25.0,15.0,10.0,0.0,0.0,-0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,8,50.0,0.0,0.0,False,True,EVALUACION_PENDIENTE,False,True,0.0,SIN_EVIDENCIA,sin_evidencia,False,False
COMP_0002,GROUP_0125,EUR,2026-09-01,50.0,50.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,25.0,15.0,10.0,0.0,0.0,-0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,8,50.0,0.0,0.0,False,True,EVALUACION_PENDIENTE,False,True,0.0,SIN_EVIDENCIA,sin_evidencia,False,False
COMP_0003,GROUP_0044,EUR,2024-10-01,50.0,50.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,25.0,15.0,10.0,0.0,0.0,-0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0,50.0,0.0,0.0,False,True,EVALUACION_PENDIENTE,False,True,0.0,SIN_EVIDENCIA,sin_evidencia,False,False
COMP_0003,GROUP_0044,EUR,2024-11-01,50.0,50.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,25.0,15.0,10.0,0.0,0.0,-0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0,50.0,0.0,0.0,False,True,EVALUACION_PENDIENTE,False,True,0.0,SIN_EVIDENCIA,sin_evidencia,False,False
COMP_0003,GROUP_0044,EUR,2024-12-01,50.0,50.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,25.0,15.0,10.0,0.0,0.0,-0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0,50.0,0.0,0.0,False,True,EVALUACION_PENDIENTE,False,True,0.0,SIN_EVIDENCIA,sin_evidencia,False,False
COMP_0003,GROUP_0044,EUR,2025-01-01,50.0,50.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,25.0,15.0,10.0,0.0,0.0,-0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0,50.0,0.0,0.0,False,True,EVALUACION_PENDIENTE,False,True,0.0,SIN_EVIDENCIA,sin_evidencia,False,False
COMP_0003,GROUP_0044,EUR,2025-02-01,50.0,50.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,25.0,15.0,10.0,0.0,0.0,-0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0,50.0,0.0,0.0,False,True,EVALUACION_PENDIENTE,False,True,0.0,SIN_EVIDENCIA,sin_evidencia,False,False
COMP_0003,GROUP_0044,EUR,2025-03-01,50.0,50.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,25.0,15.0,10.0,0.0,0.0,-0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0,50.0,0.0,0.0,False,True,EVALUACION_PENDIENTE,False,True,0.0,SIN_EVIDENCIA,sin_evidencia,False,False
